HandOpen,HandClose,Wrist Flexion,Wrist Extension,Supination,Pronation,Rest
47.132272966189426,42.838721728108,55.560334009329104,54.793524100596684,51.7871617332496,10.264381519056023,6.361316714932359
47.122291125713964,42.90235357470633,55.13918890596011,54.145940009166694,51.60179306053215,10.320236526176474,6.36193780607296
47.108584353765565,42.96608400924559,54.69198140630845,53.49128886148058,51.417168924924084,10.378045767224929,6.359439649807798
47.09169493402646,43.02962225009701,54.218953061567404,52.82783759459984,51.23415191048354,10.437696639687495,6.353798348650527
47.07216420558655,43.09289975630951,53.72056491537992,52.153977414995346,51.05353854026231,10.499059512036267,6.345007952232484
47.050546373522515,43.15611519857681,53.197525365649845,51.46823318909149,50.8760935105471,10.56198250004558,6.333078023196417
47.02740630929386,43.2197393746659,52.650770061363545,50.76927216077215,50.7025964366283,10.626286436360818,6.3180313734101885
47.00330009608193,43.28447389566383,52.08142101790957,50.055909977007076,50.533866644306514,10.69176215640616,6.2999026436168615
46.978774447843605,43.35118234993692,51.49074456821091,49.32711335803541,50.37075638553055,10.758170306987019,6.278736908225546
46.95440453240772,43.42082128085514,50.88012597732546,48.582001223289694,50.214129564346116,10.82524271937445,6.2545880441442
46.930836810704186,43.49439133028091,50.25107755899016,47.81984577169435,50.06484371899168,10.892684265944336,6.227517603601285
46.90880003218552,43.572904135885,49.605271487097255,47.04007310867963,49.9237506485208,10.9601755269346,6.197595733798794
46.88908856730384,43.657345840401256,48.94455781990565,46.242262276482506,49.791726954141126,11.027377329441032,6.164905228418452
46.87254392862324,43.74863252283271,48.270942525053115,45.42614231967488,49.66971523486649,11.093937040123144,6.129547098416031
46.86004601721949,43.84757435867803,47.58653991268861,44.591587930090455,49.558737513148685,11.159495935601976,6.091644281604647
46.85249830296268,43.95485994434714,46.89352351734782,43.738614680826785,49.45987505696661,11.22369720699934,6.051341843721216
46.85079214811719,44.07104785008398,46.19408429773053,42.86737508576457,49.37423996861969,11.286192998411174,6.008804825009645
46.85576054709447,44.19654877544351,45.49039410080537,41.97815593548064,49.30295130083166,11.34664864172528,5.9642158006984545
46.86813694784963,44.33160293657821,44.784571170737365,41.07137576249867,49.24710629784659,11.404744122725093,5.917773038136789
46.88852485858383,44.476270521070106,44.07864832594779,40.14758108822759,49.20774178155105,11.460173802455909,5.869688743324516
46.91737732469094,44.63044047859498,43.3745479564326,39.207441996071466,49.18580322533004,11.512645531620265,5.820186982476149
46.95498240259389,44.79384185339974,42.67406849053464,38.25174829812686,49.18213924754235,11.561881586694476,5.769501083353884
47.0014570686008,44.9660425542091,41.978881605568766,37.2814052872571,49.19751781421345,11.607626487673967,5.717869962790714
47.0567553383455,45.14643876568042,41.29053128297202,36.29742704028352,49.232653136022684,11.649665015272312,5.6655340344908875
47.12068381765589,45.33424579009941,40.61043296683523,35.3009282298961,49.28822782402056,11.687843590243222,5.6127325960861585
47.192911699818275,45.52849586783144,39.93989076092714,34.29311755812005,49.36489073348508,11.722082040183508,5.5597031383069755
47.27297418264026,45.72804224638096,39.28013951312755,33.275293835499305,49.46322958640767,11.752371414413473,5.506681144149654
47.360276573879865,45.9315694700516,38.632386700488254,32.24884386906323,49.58373530763328,11.778765384693545,5.4538989300302845
47.45410256923464,46.13761895415328,37.99784984084758,31.215241440642426,49.726774388157,11.80137326483438,5.401583448634166
47.55362486572039,46.34464127209783,37.3778227907485,30.176045412237222,49.89257489943324,11.820355090084126,5.34995395659459
47.65791223210275,46.5510767703877,36.77376506816019,29.132893880603163,50.08121928953142,11.835915157292527,5.299220289167732
47.76592938408349,46.75544519778157,36.18735381070561,28.087493160821776,50.292643254929644,11.84829193418443,5.249583285992576
47.876535751941006,46.95640396272737,35.62046336879833,27.04160354673761,50.526646099329426,11.85774554840795,5.201238859299704
47.988490165145414,47.15275988521063,35.07509537040289,25.997025538190798,50.782901489024134,11.864547554966114,5.154383061667037
48.10046207159348,47.34347041917079,34.55329740104517,24.955589820327397,51.060956970488725,11.86897746216978,5.109213266140313
48.2110533234385,47.52765996025671,34.057088996580745,23.919152804087716,51.360229612717426,11.87132481607466,5.065924652381994
48.318831713032026,47.70462975365862,33.58839757021938,22.889596669582605,51.680006164024675,11.871890888508696,5.024705083782467
48.42235951898461,47.87384220880316,33.149004007002304,21.868828633775586,52.019446238356004,11.870985520118174,4.985730792537518
48.520203327259274,48.034894477980934,32.740498140545704,20.858773388052686,52.37758388402852,11.868919368473058,4.94916307620132
48.610934413386474,48.18750230188659,32.36424375962016,19.861358225833705,52.7533262129046,11.865994428254139,4.915145345710133
48.69313162995333,48.33149254688164,32.02135246198006,18.878496029355855,53.14545321526179,11.86249520508077,4.883800525283089
48.765385941967985,48.466787702429336,31.71266473055852,17.91207079646782,53.55261886396948,11.85868113161507,4.85522988453894
48.826302898929086,48.59338075430041,31.438735860612724,16.96392597821813,53.973347755448984,11.85477961054546,4.829514701920467
48.87450329849949,48.711318828035665,31.199826366907743,16.035852697983824,54.40603053439424,11.850979586009707,4.806720495373447
48.90862363565116,48.82070559734047,30.995898540730025,15.129576290107691,54.84892755282449,11.84742705099595,4.786900982872301
48.92731696507746,48.92171105049502,30.826620966259792,14.246743178448291,55.300184133625535,11.844224693655626,4.770099187768089
48.92925468113726,49.01456900973108,30.691381930817546,13.388910295469026,55.75786727563972,11.841436865975544,4.7563463371817996
48.91313150316058,49.09955488318808,30.589308268246825,12.5575375880489,56.22003654488416,11.839098710095708,4.745660883410063
48.877675469341185,49.176957787876056,30.51928223824725,11.753983469899214,56.684825291603815,11.83722624221391,4.738048466320325
48.821660112951264,49.24706480279285,30.479953411351595,10.979501031327809,57.15048118179676,11.835823537014784,4.733502385092
48.74391388919624,49.31015526602252,30.46974899469412,10.23523199610133,57.61535190259401,11.834885804932473,4.732004217882731
48.643325166974066,49.366489975651064,30.48688597072484,9.522198997963875,58.077849762948155,11.83440056075477,4.733523750339883
48.5188447310183,49.416291165469325,30.52938546417011,8.841299258835946,58.53642705110528,11.834347763800347,4.7380176767723645
48.36949026429229,49.45972320466894,30.595088682620002,8.193300952077047,58.98956740929684,11.834698313437347,4.745428284765017
48.19435817420524,49.496882150952075,30.681674401271454,7.578841363878501,59.43579047096006,11.835412323674245,4.75568351967366
47.99264157684335,49.527795772874036,30.786678741284025,6.998425562472507,59.873669838169924,11.836438480350589,4.768697920112659
47.763645486960364,49.55243436117332,30.90751766255402,6.452424925994158,60.301859056931036,11.837713090279252,4.784373181038555
47.506796539281055,49.57072791893951,31.04151136464369,5.941076497751267,60.71911361127836,11.839157153540558,4.80259868992469
47.2216528559299,49.582581262297545,31.18590852913846,5.464485980822881,61.12430015275927,11.840672437729117,4.823253130453441
46.90791334440678,49.58788663954475,31.337908427462427,5.022637008836268,61.516405908828354,11.84214008290973,4.846206943531237
46.56542042282275,49.58653669280085,31.494680924152348,4.615405613140497,61.89456747464297,11.843424844064923,4.871324644291376
46.194155849579914,49.578432061241,31.653386314051183,4.242574298419843,62.25810084231967,11.844383340067724,4.898466178393298
45.79423425417363,49.56348028030493,31.81119682936217,3.9038403506484167,62.60650264023509,11.844870295666228,4.927486667419687
45.36589775688421,49.54159314951313,31.965319367437974,3.5988178790505656,62.939429719546986,11.844739252431228,4.958234448636989
44.90951103890893,49.51269183547575,32.11301699600947,3.327037360626206,63.25667753007662,11.843839303318795,4.9905483126907795
44.42555457432802,49.47672198256208,32.25162778130269,3.087947436157727,63.55815966118905,11.842010413458768,5.024255506734661
43.91461540983291,49.43366925359501,32.37858140241287,2.880921576011859,63.84388642305241,11.839079043656957,5.059171771085371
43.37737639406919,49.383562180427866,32.49141408492965,2.7052680063957917,64.1139459145047,11.834855477435664,5.09510359593586
42.81460571054448,49.32646077532085,32.58778162311908,2.5602382681491336,64.36848684377074,11.829133697026373,5.131851725488093
